geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,zip code tabulation area
21120,ZCTA5 21120,7136.0,,490.0,,21120
21122,ZCTA5 21122,60583.0,,1510.0,,21122
21128,ZCTA5 21128,14023.0,,864.0,,21128
21130,ZCTA5 21130,223.0,,133.0,,21130
21131,ZCTA5 21131,7460.0,,425.0,,21131
21132,ZCTA5 21132,2720.0,,609.0,,21132
21133,ZCTA5 21133,33475.0,,1429.0,,21133
21136,ZCTA5 21136,33355.0,,1129.0,,21136
21140,ZCTA5 21140,3208.0,,325.0,,21140
21144,ZCTA5 21144,34972.0,,1213.0,,21144
21146,ZCTA5 21146,27490.0,,853.0,,21146
21152,ZCTA5 21152,5639.0,,585.0,,21152
21153,ZCTA5 21153,322.0,,133.0,,21153
21154,ZCTA5 21154,5879.0,,702.0,,21154
21155,ZCTA5 21155,2699.0,,405.0,,21155
21156,ZCTA5 21156,349.0,,122.0,,21156
21157,ZCTA5 21157,37358.0,,1034.0,,21157
21158,ZCTA5 21158,21136.0,,883.0,,21158
21160,ZCTA5 21160,2762.0,,526.0,,21160
21161,ZCTA5 21161,5421.0,,609.0,,21161
21162,ZCTA5 21162,3935.0,,492.0,,21162
21163,ZCTA5 21163,7184.0,,470.0,,21163
21201,ZCTA5 21201,16479.0,,654.0,,21201
21202,ZCTA5 21202,22247.0,,1182.0,,21202
21204,ZCTA5 21204,20562.0,,784.0,,21204
21205,ZCTA5 21205,15257.0,,907.0,,21205
21206,ZCTA5 21206,49777.0,,1570.0,,21206
21207,ZCTA5 21207,48030.0,,2100.0,,21207
21208,ZCTA5 21208,36283.0,,1580.0,,21208
21209,ZCTA5 21209,28179.0,,967.0,,21209
21210,ZCTA5 21210,15083.0,,740.0,,21210
21211,ZCTA5 21211,16884.0,,672.0,,21211
21212,ZCTA5 21212,34054.0,,1027.0,,21212
24983,ZCTA5 24983,2038.0,,313.0,,24983
24984,ZCTA5 24984,303.0,,154.0,,24984
24986,ZCTA5 24986,5515.0,,471.0,,24986
24991,ZCTA5 24991,693.0,,263.0,,24991
25002,ZCTA5 25002,15.0,,24.0,,25002
25003,ZCTA5 25003,2816.0,,534.0,,25003
25005,ZCTA5 25005,101.0,,72.0,,25005
25007,ZCTA5 25007,900.0,,371.0,,25007
25008,ZCTA5 25008,126.0,,113.0,,25008
25009,ZCTA5 25009,1277.0,,269.0,,25009
25011,ZCTA5 25011,1250.0,,485.0,,25011
25015,ZCTA5 25015,4500.0,,462.0,,25015
25019,ZCTA5 25019,619.0,,243.0,,25019
25021,ZCTA5 25021,324.0,,154.0,,25021
25022,ZCTA5 25022,154.0,,102.0,,25022
25024,ZCTA5 25024,533.0,,228.0,,25024
25025,ZCTA5 25025,105.0,,119.0,,25025
25028,ZCTA5 25028,374.0,,172.0,,25028
25030,ZCTA5 25030,354.0,,181.0,,25030
25031,ZCTA5 25031,974.0,,340.0,,25031
25033,ZCTA5 25033,1951.0,,301.0,,25033
25035,ZCTA5 25035,1082.0,,424.0,,25035
25036,ZCTA5 25036,593.0,,273.0,,25036
25039,ZCTA5 25039,1016.0,,263.0,,25039
25040,ZCTA5 25040,566.0,,307.0,,25040
25043,ZCTA5 25043,1452.0,,341.0,,25043
25044,ZCTA5 25044,261.0,,154.0,,25044
25045,ZCTA5 25045,5064.0,,573.0,,25045
25047,ZCTA5 25047,276.0,,169.0,,25047
25048,ZCTA5 25048,61.0,,47.0,,25048
25049,ZCTA5 25049,529.0,,204.0,,25049
25051,ZCTA5 25051,230.0,,140.0,,25051
25053,ZCTA5 25053,4555.0,,499.0,,25053
25054,ZCTA5 25054,533.0,,294.0,,25054
25057,ZCTA5 25057,382.0,,203.0,,25057
25059,ZCTA5 25059,629.0,,205.0,,25059
25060,ZCTA5 25060,369.0,,201.0,,25060
25061,ZCTA5 25061,750.0,,294.0,,25061
25062,ZCTA5 25062,150.0,,66.0,,25062
25063,ZCTA5 25063,1663.0,,377.0,,25063
25064,ZCTA5 25064,9359.0,,287.0,,25064
25067,ZCTA5 25067,938.0,,216.0,,25067
25070,ZCTA5 25070,1669.0,,298.0,,25070
25071,ZCTA5 25071,12347.0,,899.0,,25071
25075,ZCTA5 25075,631.0,,240.0,,25075
25076,ZCTA5 25076,368.0,,210.0,,25076
25081,ZCTA5 25081,1043.0,,241.0,,25081
25082,ZCTA5 25082,1816.0,,460.0,,25082
25083,ZCTA5 25083,929.0,,402.0,,25083
25085,ZCTA5 25085,998.0,,226.0,,25085
25086,ZCTA5 25086,748.0,,176.0,,25086
25088,ZCTA5 25088,135.0,,99.0,,25088
25090,ZCTA5 25090,143.0,,79.0,,25090
25093,ZCTA5 25093,182.0,,141.0,,25093
25102,ZCTA5 25102,233.0,,71.0,,25102
25103,ZCTA5 25103,193.0,,244.0,,25103
25106,ZCTA5 25106,399.0,,122.0,,25106
25107,ZCTA5 25107,379.0,,141.0,,25107
25108,ZCTA5 25108,549.0,,196.0,,25108
25109,ZCTA5 25109,458.0,,313.0,,25109
25110,ZCTA5 25110,379.0,,224.0,,25110
25111,ZCTA5 25111,515.0,,178.0,,25111
25112,ZCTA5 25112,141.0,,23.0,,25112
25113,ZCTA5 25113,800.0,,221.0,,25113
25114,ZCTA5 25114,612.0,,228.0,,25114
25115,ZCTA5 25115,125.0,,128.0,,25115
25118,ZCTA5 25118,775.0,,288.0,,25118
25119,ZCTA5 25119,353.0,,240.0,,25119
25121,ZCTA5 25121,742.0,,377.0,,25121
25123,ZCTA5 25123,3359.0,,474.0,,25123
25124,ZCTA5 25124,1548.0,,372.0,,25124
25125,ZCTA5 25125,866.0,,204.0,,25125
25126,ZCTA5 25126,47.0,,34.0,,25126
25130,ZCTA5 25130,3386.0,,259.0,,25130
25132,ZCTA5 25132,195.0,,212.0,,25132
25133,ZCTA5 25133,1165.0,,321.0,,25133
25134,ZCTA5 25134,505.0,,260.0,,25134
25136,ZCTA5 25136,1905.0,,237.0,,25136
28445,ZCTA5 28445,6539.0,,697.0,,28445
28447,ZCTA5 28447,1647.0,,477.0,,28447
28448,ZCTA5 28448,781.0,,273.0,,28448
28449,ZCTA5 28449,1866.0,,317.0,,28449
28450,ZCTA5 28450,2609.0,,334.0,,28450
28451,ZCTA5 28451,31308.0,,958.0,,28451
28452,ZCTA5 28452,1130.0,,567.0,,28452
28453,ZCTA5 28453,3807.0,,710.0,,28453
28454,ZCTA5 28454,2207.0,,435.0,,28454
28455,ZCTA5 28455,1656.0,,452.0,,28455
28456,ZCTA5 28456,3717.0,,572.0,,28456
28457,ZCTA5 28457,10326.0,,832.0,,28457
28458,ZCTA5 28458,6968.0,,889.0,,28458
28460,ZCTA5 28460,10277.0,,911.0,,28460
28461,ZCTA5 28461,18322.0,,467.0,,28461
28462,ZCTA5 28462,12020.0,,894.0,,28462
28463,ZCTA5 28463,9686.0,,768.0,,28463
28464,ZCTA5 28464,1896.0,,380.0,,28464
28465,ZCTA5 28465,6919.0,,240.0,,28465
28466,ZCTA5 28466,10887.0,,930.0,,28466
28467,ZCTA5 28467,9358.0,,497.0,,28467
28468,ZCTA5 28468,4472.0,,286.0,,28468
28469,ZCTA5 28469,5825.0,,657.0,,28469
28470,ZCTA5 28470,11566.0,,850.0,,28470
28472,ZCTA5 28472,19254.0,,870.0,,28472
28478,ZCTA5 28478,4082.0,,596.0,,28478
28479,ZCTA5 28479,6248.0,,696.0,,28479
28480,ZCTA5 28480,2546.0,,19.0,,28480
28501,ZCTA5 28501,18875.0,,797.0,,28501
28504,ZCTA5 28504,22194.0,,1076.0,,28504
28508,ZCTA5 28508,2386.0,,690.0,,28508
28510,ZCTA5 28510,1289.0,,213.0,,28510
28511,ZCTA5 28511,698.0,,110.0,,28511
28512,ZCTA5 28512,3184.0,,228.0,,28512
28513,ZCTA5 28513,10420.0,,747.0,,28513
28515,ZCTA5 28515,2621.0,,314.0,,28515
28516,ZCTA5 28516,11076.0,,517.0,,28516
28518,ZCTA5 28518,8831.0,,1095.0,,28518
28519,ZCTA5 28519,308.0,,131.0,,28519
28520,ZCTA5 28520,416.0,,164.0,,28520
28521,ZCTA5 28521,2480.0,,447.0,,28521
28523,ZCTA5 28523,2441.0,,480.0,,28523
28524,ZCTA5 28524,378.0,,194.0,,28524
28525,ZCTA5 28525,3164.0,,764.0,,28525
28526,ZCTA5 28526,2601.0,,548.0,,28526
28527,ZCTA5 28527,1101.0,,271.0,,28527
28528,ZCTA5 28528,650.0,,195.0,,28528
28529,ZCTA5 28529,2192.0,,333.0,,28529
28530,ZCTA5 28530,6823.0,,715.0,,28530
28531,ZCTA5 28531,1488.0,,228.0,,28531
28532,ZCTA5 28532,23310.0,,568.0,,28532
28533,ZCTA5 28533,2118.0,,417.0,,28533
28537,ZCTA5 28537,117.0,,81.0,,28537
28538,ZCTA5 28538,2384.0,,512.0,,28538
28539,ZCTA5 28539,15910.0,,1020.0,,28539
28540,ZCTA5 28540,49890.0,,1731.0,,28540
28543,ZCTA5 28543,5059.0,,465.0,,28543
28544,ZCTA5 28544,5329.0,,705.0,,28544
28546,ZCTA5 28546,45220.0,,1635.0,,28546
28547,ZCTA5 28547,19493.0,,910.0,,28547
28551,ZCTA5 28551,14521.0,,1366.0,,28551
28552,ZCTA5 28552,132.0,,103.0,,28552
28553,ZCTA5 28553,438.0,,179.0,,28553
28554,ZCTA5 28554,295.0,,189.0,,28554
28555,ZCTA5 28555,4583.0,,617.0,,28555
28556,ZCTA5 28556,1318.0,,295.0,,28556
28557,ZCTA5 28557,15106.0,,463.0,,28557
28560,ZCTA5 28560,27774.0,,1026.0,,28560
28562,ZCTA5 28562,39252.0,,950.0,,28562
28570,ZCTA5 28570,21851.0,,697.0,,28570
28571,ZCTA5 28571,2593.0,,285.0,,28571
28572,ZCTA5 28572,7178.0,,1307.0,,28572
28573,ZCTA5 28573,2472.0,,286.0,,28573
28574,ZCTA5 28574,17303.0,,1465.0,,28574
28575,ZCTA5 28575,523.0,,140.0,,28575
28577,ZCTA5 28577,495.0,,137.0,,28577
28578,ZCTA5 28578,5885.0,,965.0,,28578
28579,ZCTA5 28579,529.0,,187.0,,28579
31097,ZCTA5 31097,1501.0,,277.0,,31097
31098,ZCTA5 31098,3439.0,,476.0,,31098
31201,ZCTA5 31201,8774.0,,635.0,,31201
31204,ZCTA5 31204,29454.0,,1392.0,,31204
31206,ZCTA5 31206,28902.0,,1428.0,,31206
31207,ZCTA5 31207,1075.0,,171.0,,31207
31210,ZCTA5 31210,33887.0,,1567.0,,31210
31211,ZCTA5 31211,15803.0,,1053.0,,31211
31213,ZCTA5 31213,0.0,,13.0,,31213
31216,ZCTA5 31216,16371.0,,876.0,,31216
31217,ZCTA5 31217,17471.0,,1031.0,,31217
31220,ZCTA5 31220,13891.0,,950.0,,31220
31301,ZCTA5 31301,4468.0,,849.0,,31301
31302,ZCTA5 31302,8602.0,,792.0,,31302
31303,ZCTA5 31303,2030.0,,451.0,,31303
31304,ZCTA5 31304,0.0,,13.0,,31304
31305,ZCTA5 31305,6916.0,,738.0,,31305
31307,ZCTA5 31307,1163.0,,428.0,,31307
31308,ZCTA5 31308,7258.0,,708.0,,31308
31309,ZCTA5 31309,826.0,,245.0,,31309
31312,ZCTA5 31312,17902.0,,1121.0,,31312
31313,ZCTA5 31313,41642.0,,871.0,,31313
31314,ZCTA5 31314,1636.0,,291.0,,31314
31315,ZCTA5 31315,8442.0,,486.0,,31315
31316,ZCTA5 31316,12160.0,,857.0,,31316
31318,ZCTA5 31318,283.0,,155.0,,31318
31320,ZCTA5 31320,8313.0,,559.0,,31320
31321,ZCTA5 31321,6929.0,,866.0,,31321
31322,ZCTA5 31322,24546.0,,1369.0,,31322
31323,ZCTA5 31323,1278.0,,198.0,,31323
31324,ZCTA5 31324,23905.0,,635.0,,31324
31326,ZCTA5 31326,19858.0,,790.0,,31326
31327,ZCTA5 31327,244.0,,232.0,,31327
31328,ZCTA5 31328,3438.0,,179.0,,31328
31329,ZCTA5 31329,9562.0,,738.0,,31329
31331,ZCTA5 31331,6747.0,,797.0,,31331
31401,ZCTA5 31401,20253.0,,860.0,,31401
31404,ZCTA5 31404,31771.0,,1053.0,,31404
31405,ZCTA5 31405,37042.0,,1545.0,,31405
31406,ZCTA5 31406,35691.0,,1151.0,,31406
31407,ZCTA5 31407,11831.0,,1688.0,,31407
31408,ZCTA5 31408,10729.0,,624.0,,31408
31409,ZCTA5 31409,692.0,,151.0,,31409
31410,ZCTA5 31410,23777.0,,989.0,,31410
31411,ZCTA5 31411,8003.0,,438.0,,31411
31415,ZCTA5 31415,12463.0,,880.0,,31415
31419,ZCTA5 31419,58640.0,,1966.0,,31419
31501,ZCTA5 31501,15394.0,,683.0,,31501
31503,ZCTA5 31503,20395.0,,1009.0,,31503
31510,ZCTA5 31510,9962.0,,402.0,,31510
31512,ZCTA5 31512,2444.0,,627.0,,31512
31513,ZCTA5 31513,16324.0,,299.0,,31513
31516,ZCTA5 31516,14665.0,,449.0,,31516
31518,ZCTA5 31518,743.0,,212.0,,31518
31519,ZCTA5 31519,3094.0,,455.0,,31519
31520,ZCTA5 31520,22167.0,,815.0,,31520
31522,ZCTA5 31522,15956.0,,713.0,,31522
31523,ZCTA5 31523,14171.0,,1077.0,,31523
31524,ZCTA5 31524,0.0,,13.0,,31524
31525,ZCTA5 31525,29240.0,,1221.0,,31525
31527,ZCTA5 31527,677.0,,248.0,,31527
31532,ZCTA5 31532,815.0,,210.0,,31532
31533,ZCTA5 31533,16531.0,,976.0,,31533
31535,ZCTA5 31535,12165.0,,1025.0,,31535
31537,ZCTA5 31537,10855.0,,451.0,,31537
31539,ZCTA5 31539,14418.0,,244.0,,31539
31542,ZCTA5 31542,2847.0,,533.0,,31542
31543,ZCTA5 31543,4583.0,,635.0,,31543
31544,ZCTA5 31544,595.0,,218.0,,31544
31545,ZCTA5 31545,15802.0,,752.0,,31545
31546,ZCTA5 31546,8272.0,,607.0,,31546
31547,ZCTA5 31547,1403.0,,322.0,,31547
31548,ZCTA5 31548,20720.0,,709.0,,31548
31549,ZCTA5 31549,2162.0,,375.0,,31549
31550,ZCTA5 31550,691.0,,240.0,,31550
31551,ZCTA5 31551,1190.0,,324.0,,31551
31552,ZCTA5 31552,911.0,,472.0,,31552
31553,ZCTA5 31553,4800.0,,576.0,,31553
34949,ZCTA5 34949,7239.0,,550.0,,34949
34950,ZCTA5 34950,15099.0,,1145.0,,34950
34951,ZCTA5 34951,14993.0,,953.0,,34951
34952,ZCTA5 34952,38951.0,,1551.0,,34952
34953,ZCTA5 34953,66911.0,,2263.0,,34953
34956,ZCTA5 34956,9970.0,,742.0,,34956
34957,ZCTA5 34957,22071.0,,1123.0,,34957
34972,ZCTA5 34972,20053.0,,744.0,,34972
34974,ZCTA5 34974,22941.0,,895.0,,34974
34981,ZCTA5 34981,5787.0,,1161.0,,34981
34982,ZCTA5 34982,23833.0,,1254.0,,34982
34983,ZCTA5 34983,41469.0,,1856.0,,34983
34984,ZCTA5 34984,15023.0,,1464.0,,34984
34986,ZCTA5 34986,24100.0,,1873.0,,34986
34987,ZCTA5 34987,7167.0,,1020.0,,34987
34990,ZCTA5 34990,28134.0,,1044.0,,34990
34994,ZCTA5 34994,16955.0,,913.0,,34994
34996,ZCTA5 34996,11039.0,,597.0,,34996
34997,ZCTA5 34997,42971.0,,1459.0,,34997
35004,ZCTA5 35004,10418.0,,579.0,,35004
35005,ZCTA5 35005,7708.0,,425.0,,35005
35006,ZCTA5 35006,3099.0,,385.0,,35006
35007,ZCTA5 35007,26630.0,,884.0,,35007
35010,ZCTA5 35010,20826.0,,764.0,,35010
35013,ZCTA5 35013,43.0,,59.0,,35013
35014,ZCTA5 35014,4077.0,,526.0,,35014
35016,ZCTA5 35016,15997.0,,768.0,,35016
35019,ZCTA5 35019,2358.0,,463.0,,35019
35020,ZCTA5 35020,27134.0,,892.0,,35020
35022,ZCTA5 35022,19416.0,,1069.0,,35022
35023,ZCTA5 35023,25049.0,,698.0,,35023
35031,ZCTA5 35031,8306.0,,925.0,,35031
35032,ZCTA5 35032,76.0,,49.0,,35032
35033,ZCTA5 35033,3532.0,,524.0,,35033
35034,ZCTA5 35034,4804.0,,625.0,,35034
35035,ZCTA5 35035,1203.0,,356.0,,35035
35036,ZCTA5 35036,294.0,,159.0,,35036
35040,ZCTA5 35040,16646.0,,632.0,,35040
35042,ZCTA5 35042,5813.0,,626.0,,35042
35043,ZCTA5 35043,10584.0,,611.0,,35043
35044,ZCTA5 35044,8076.0,,707.0,,35044
35045,ZCTA5 35045,14795.0,,979.0,,35045
35046,ZCTA5 35046,5028.0,,568.0,,35046
35049,ZCTA5 35049,3726.0,,438.0,,35049
35051,ZCTA5 35051,8753.0,,662.0,,35051
35052,ZCTA5 35052,263.0,,86.0,,35052
35053,ZCTA5 35053,2614.0,,462.0,,35053
35054,ZCTA5 35054,3974.0,,679.0,,35054
35055,ZCTA5 35055,20520.0,,683.0,,35055
35057,ZCTA5 35057,13090.0,,823.0,,35057
35058,ZCTA5 35058,9441.0,,895.0,,35058
35060,ZCTA5 35060,306.0,,133.0,,35060
35061,ZCTA5 35061,1381.0,,342.0,,35061
35062,ZCTA5 35062,7670.0,,548.0,,35062
35063,ZCTA5 35063,3879.0,,486.0,,35063
35064,ZCTA5 35064,11392.0,,192.0,,35064
35068,ZCTA5 35068,8201.0,,546.0,,35068
35070,ZCTA5 35070,276.0,,119.0,,35070
35071,ZCTA5 35071,15815.0,,536.0,,35071
35072,ZCTA5 35072,4647.0,,704.0,,35072
35073,ZCTA5 35073,2213.0,,331.0,,35073
35074,ZCTA5 35074,0.0,,11.0,,35074
35077,ZCTA5 35077,12676.0,,892.0,,35077
35078,ZCTA5 35078,2207.0,,299.0,,35078
35079,ZCTA5 35079,8647.0,,872.0,,35079
35080,ZCTA5 35080,16882.0,,403.0,,35080
35082,ZCTA5 35082,0.0,,11.0,,35082
35083,ZCTA5 35083,3611.0,,655.0,,35083
35085,ZCTA5 35085,8646.0,,790.0,,35085
35087,ZCTA5 35087,1688.0,,477.0,,35087
35089,ZCTA5 35089,1795.0,,387.0,,35089
35091,ZCTA5 35091,3010.0,,222.0,,35091
35094,ZCTA5 35094,14281.0,,820.0,,35094
35096,ZCTA5 35096,7866.0,,553.0,,35096
35097,ZCTA5 35097,2082.0,,422.0,,35097
35098,ZCTA5 35098,1208.0,,294.0,,35098
35111,ZCTA5 35111,16781.0,,1264.0,,35111
35112,ZCTA5 35112,306.0,,293.0,,35112
37727,ZCTA5 37727,2084.0,,233.0,,37727
37729,ZCTA5 37729,1535.0,,372.0,,37729
37730,ZCTA5 37730,25.0,,25.0,,37730
37731,ZCTA5 37731,599.0,,261.0,,37731
37732,ZCTA5 37732,167.0,,81.0,,37732
37733,ZCTA5 37733,57.0,,59.0,,37733
37737,ZCTA5 37737,5660.0,,514.0,,37737
37738,ZCTA5 37738,5795.0,,437.0,,37738
37742,ZCTA5 37742,6046.0,,581.0,,37742
37743,ZCTA5 37743,25298.0,,1047.0,,37743
37745,ZCTA5 37745,17664.0,,891.0,,37745
37748,ZCTA5 37748,17858.0,,875.0,,37748
37752,ZCTA5 37752,6513.0,,429.0,,37752
37753,ZCTA5 37753,940.0,,362.0,,37753
37754,ZCTA5 37754,5444.0,,920.0,,37754
37755,ZCTA5 37755,4049.0,,582.0,,37755
37756,ZCTA5 37756,2677.0,,354.0,,37756
37757,ZCTA5 37757,9417.0,,630.0,,37757
37760,ZCTA5 37760,12956.0,,510.0,,37760
37762,ZCTA5 37762,2933.0,,311.0,,37762
37763,ZCTA5 37763,15447.0,,779.0,,37763
37764,ZCTA5 37764,9509.0,,795.0,,37764
37765,ZCTA5 37765,365.0,,120.0,,37765
37766,ZCTA5 37766,18367.0,,669.0,,37766
37769,ZCTA5 37769,5504.0,,434.0,,37769
37770,ZCTA5 37770,2651.0,,322.0,,37770
37771,ZCTA5 37771,16125.0,,648.0,,37771
37772,ZCTA5 37772,11490.0,,563.0,,37772
37774,ZCTA5 37774,18646.0,,778.0,,37774
37777,ZCTA5 37777,11379.0,,624.0,,37777
37779,ZCTA5 37779,3025.0,,383.0,,37779
37801,ZCTA5 37801,25212.0,,1056.0,,37801
37803,ZCTA5 37803,32402.0,,1175.0,,37803
37804,ZCTA5 37804,25623.0,,1032.0,,37804
37806,ZCTA5 37806,2596.0,,258.0,,37806
37807,ZCTA5 37807,10493.0,,637.0,,37807
37809,ZCTA5 37809,2349.0,,459.0,,37809
37810,ZCTA5 37810,1705.0,,359.0,,37810
37811,ZCTA5 37811,3506.0,,298.0,,37811
37813,ZCTA5 37813,16825.0,,967.0,,37813
37814,ZCTA5 37814,34367.0,,977.0,,37814
37818,ZCTA5 37818,5643.0,,530.0,,37818
37819,ZCTA5 37819,747.0,,174.0,,37819
37820,ZCTA5 37820,8175.0,,892.0,,37820
37821,ZCTA5 37821,21989.0,,774.0,,37821
37825,ZCTA5 37825,8477.0,,610.0,,37825
37826,ZCTA5 37826,4846.0,,568.0,,37826
37828,ZCTA5 37828,1515.0,,288.0,,37828
37829,ZCTA5 37829,1894.0,,443.0,,37829
37830,ZCTA5 37830,29709.0,,101.0,,37830
37840,ZCTA5 37840,11006.0,,1133.0,,37840
37841,ZCTA5 37841,9236.0,,710.0,,37841
37843,ZCTA5 37843,3875.0,,387.0,,37843
37845,ZCTA5 37845,534.0,,199.0,,37845
37846,ZCTA5 37846,5002.0,,599.0,,37846
37847,ZCTA5 37847,2506.0,,414.0,,37847
37848,ZCTA5 37848,218.0,,122.0,,37848
37849,ZCTA5 37849,27229.0,,1245.0,,37849
37851,ZCTA5 37851,44.0,,31.0,,37851
37852,ZCTA5 37852,2464.0,,313.0,,37852
37853,ZCTA5 37853,3776.0,,647.0,,37853
37854,ZCTA5 37854,12622.0,,692.0,,37854
37857,ZCTA5 37857,20708.0,,911.0,,37857
37860,ZCTA5 37860,4159.0,,706.0,,37860
37861,ZCTA5 37861,8735.0,,736.0,,37861
37862,ZCTA5 37862,22843.0,,826.0,,37862
37863,ZCTA5 37863,6557.0,,353.0,,37863
37865,ZCTA5 37865,21686.0,,958.0,,37865
37866,ZCTA5 37866,1688.0,,248.0,,37866
37869,ZCTA5 37869,4788.0,,368.0,,37869
37870,ZCTA5 37870,4870.0,,494.0,,37870
37871,ZCTA5 37871,9139.0,,1000.0,,37871
37872,ZCTA5 37872,1584.0,,272.0,,37872
37873,ZCTA5 37873,4419.0,,487.0,,37873
37874,ZCTA5 37874,14873.0,,1024.0,,37874
37876,ZCTA5 37876,31750.0,,1287.0,,37876
37877,ZCTA5 37877,9092.0,,813.0,,37877
37878,ZCTA5 37878,436.0,,107.0,,37878
01550,ZCTA5 01550,16824.0,,26.0,,01550
01560,ZCTA5 01560,4504.0,,260.0,,01560
01561,ZCTA5 01561,249.0,,233.0,,01561
01562,ZCTA5 01562,11801.0,,22.0,,01562
01564,ZCTA5 01564,7954.0,,36.0,,01564
01566,ZCTA5 01566,6442.0,,511.0,,01566
01568,ZCTA5 01568,7532.0,,126.0,,01568
01569,ZCTA5 01569,13881.0,,125.0,,01569
01570,ZCTA5 01570,16838.0,,25.0,,01570
01571,ZCTA5 01571,11608.0,,19.0,,01571
01581,ZCTA5 01581,18706.0,,44.0,,01581
01583,ZCTA5 01583,7602.0,,108.0,,01583
01585,ZCTA5 01585,4606.0,,382.0,,01585
01588,ZCTA5 01588,9731.0,,492.0,,01588
01590,ZCTA5 01590,9184.0,,50.0,,01590
01602,ZCTA5 01602,23812.0,,1028.0,,01602
01603,ZCTA5 01603,20505.0,,1103.0,,01603
01604,ZCTA5 01604,35866.0,,1476.0,,01604
01605,ZCTA5 01605,28696.0,,1223.0,,01605
01606,ZCTA5 01606,19258.0,,1098.0,,01606
01607,ZCTA5 01607,8636.0,,823.0,,01607
01608,ZCTA5 01608,3511.0,,613.0,,01608
01609,ZCTA5 01609,19982.0,,992.0,,01609
01610,ZCTA5 01610,23919.0,,1333.0,,01610
01611,ZCTA5 01611,2466.0,,317.0,,01611
01612,ZCTA5 01612,4889.0,,63.0,,01612
01701,ZCTA5 01701,32061.0,,695.0,,01701
01702,ZCTA5 01702,38781.0,,695.0,,01702
01718,ZCTA5 01718,526.0,,177.0,,01718
01719,ZCTA5 01719,5287.0,,31.0,,01719
01720,ZCTA5 01720,22638.0,,186.0,,01720
01721,ZCTA5 01721,17420.0,,62.0,,01721
01730,ZCTA5 01730,14018.0,,111.0,,01730
01731,ZCTA5 01731,1957.0,,162.0,,01731
01740,ZCTA5 01740,5113.0,,35.0,,01740
01741,ZCTA5 01741,5125.0,,21.0,,01741
01742,ZCTA5 01742,19448.0,,50.0,,01742
01745,ZCTA5 01745,482.0,,236.0,,01745
01746,ZCTA5 01746,14324.0,,36.0,,01746
01747,ZCTA5 01747,5942.0,,19.0,,01747
01748,ZCTA5 01748,16257.0,,25.0,,01748
01749,ZCTA5 01749,19680.0,,45.0,,01749
01752,ZCTA5 01752,39545.0,,38.0,,01752
01754,ZCTA5 01754,10526.0,,23.0,,01754
01756,ZCTA5 01756,5963.0,,25.0,,01756
01757,ZCTA5 01757,28600.0,,131.0,,01757
01760,ZCTA5 01760,35133.0,,83.0,,01760
01770,ZCTA5 01770,4255.0,,20.0,,01770
01772,ZCTA5 01772,9486.0,,238.0,,01772
01773,ZCTA5 01773,4793.0,,140.0,,01773
01775,ZCTA5 01775,7027.0,,21.0,,01775
01776,ZCTA5 01776,18594.0,,35.0,,01776
01778,ZCTA5 01778,13697.0,,66.0,,01778
01801,ZCTA5 01801,39775.0,,253.0,,01801
01803,ZCTA5 01803,25698.0,,36.0,,01803
01810,ZCTA5 01810,34963.0,,24.0,,01810
01821,ZCTA5 01821,31780.0,,580.0,,01821
01824,ZCTA5 01824,25803.0,,440.0,,01824
01826,ZCTA5 01826,30855.0,,113.0,,01826
01827,ZCTA5 01827,3310.0,,20.0,,01827
01830,ZCTA5 01830,25882.0,,829.0,,01830
01832,ZCTA5 01832,23305.0,,803.0,,01832
01833,ZCTA5 01833,8514.0,,21.0,,01833
01834,ZCTA5 01834,6681.0,,21.0,,01834
01835,ZCTA5 01835,13153.0,,632.0,,01835
01840,ZCTA5 01840,5524.0,,491.0,,01840
01841,ZCTA5 01841,47836.0,,927.0,,01841
01843,ZCTA5 01843,25963.0,,1013.0,,01843
01844,ZCTA5 01844,49057.0,,37.0,,01844
01845,ZCTA5 01845,29705.0,,29.0,,01845
01850,ZCTA5 01850,16394.0,,968.0,,01850
01851,ZCTA5 01851,30026.0,,910.0,,01851
01852,ZCTA5 01852,34332.0,,1003.0,,01852
01854,ZCTA5 01854,29204.0,,900.0,,01854
01860,ZCTA5 01860,6695.0,,17.0,,01860
01862,ZCTA5 01862,11134.0,,689.0,,01862
01863,ZCTA5 01863,9103.0,,435.0,,01863
01864,ZCTA5 01864,15476.0,,23.0,,01864
05648,ZCTA5 05648,367.0,,82.0,,05648
05649,ZCTA5 05649,647.0,,184.0,,05649
05650,ZCTA5 05650,1156.0,,150.0,,05650
05651,ZCTA5 05651,1481.0,,155.0,,05651
05652,ZCTA5 05652,872.0,,129.0,,05652
05653,ZCTA5 05653,455.0,,125.0,,05653
05654,ZCTA5 05654,778.0,,208.0,,05654
05655,ZCTA5 05655,2979.0,,39.0,,05655
05656,ZCTA5 05656,3581.0,,76.0,,05656
05657,ZCTA5 05657,78.0,,40.0,,05657
05658,ZCTA5 05658,1351.0,,156.0,,05658
05660,ZCTA5 05660,1817.0,,181.0,,05660
05661,ZCTA5 05661,5796.0,,103.0,,05661
05663,ZCTA5 05663,6754.0,,269.0,,05663
05664,ZCTA5 05664,166.0,,195.0,,05664
05667,ZCTA5 05667,2216.0,,205.0,,05667
05669,ZCTA5 05669,660.0,,101.0,,05669
